"id","countyfips","year","births","censusbuildingpermits","deaths","groupquarterspopulation","householdpopulation","households","householdsize","naturalincrease","netmigration","totalhousingunits","vacancyrate","vacanthousingunits","totalpopulation"
919,69,2003,3358,3052,1531,7120,261026,105158,2.482226745,1827,148,117039,10.15131708,11881,268146
920,69,2004,3500,3030,1551,7770,265499,107379,2.472541186,1949,3174,120291,10.73397012,12912,273269
921,69,2005,3318,3290,1530,7770,268103,108816,2.463819659,1788,816,123765,12.07853594,14949,275873
922,69,2006,3511,2907,1540,7770,273257,111307,2.454984862,1971,3183,126495,12.00679869,15188,281027
923,69,2007,3517,2221,1532,7787,278967,114060,2.445791689,1985,3742,128796,11.44134911,14736,286754
924,69,2008,3425,1331,1687,7812,284582,116799,2.436510587,1738,3902,130534,10.52216281,13735,292394
925,69,2009,3566,1254,1664,7812,289690,119363,2.42696648,1902,3206,132197,9.708238462,12834,297502
926,71,1985,185,22,163,469,13772,5313,2.592133,22,-496,6645,20,1332,14241
927,71,1986,183,19,191,462,13651,5312,2.569842,-8,-120,6727,21,1415,14113
928,71,1987,191,21,197,472,13925,5456,2.552236,-6,290,6806,19.8,1350,14397
929,71,1988,183,19,162,385,13837,5459,2.534713,21,-196,6833,20.1,1374,14222
930,71,1989,155,26,161,356,13604,5410,2.514603,-6,-256,6838,20.9,1428,13960
931,71,1990,208,36,182,382,13390,5421,2.470024,26,-214,6975,22.3,1554,13772
932,71,1991,193,55,196,394,13422,5467,2.455094,-3,47,7011,22,1544,13816
933,71,1992,197,38,149,374,13655,5393,2.531986,48,165,7066,23.7,1673,14029
934,71,1993,152,39,157,389,13823,5728,2.413233,-5,188,7104,19.4,1376,14212
935,71,1994,176,59,173,432,14322,5953,2.405846,3,539,7143,16.7,1190,14754
936,71,1995,169,108,210,394,14515,6081,2.386943,-41,196,7202,15.6,1121,14909
937,71,1996,156,83,179,404,14563,6171,2.359909,-23,81,7314,15.6,1143,14967
938,71,1997,146,85,181,409,14636,6286,2.328349,-35,113,7397,15,1111,15045
939,71,1998,163,87,151,377,14677,6345,2.31316,12,-3,7482,15.2,1137,15054
940,71,1999,161,89,183,345,14797,6441,2.297314,-22,110,7569,14.9,1128,15142
941,71,2000,193,20,162,391,14895,6212,2.397778493,31,117,7647,18.76552897,1435,15286
942,71,2001,165,81,209,391,14919,6249,2.387421988,-44,68,7721,19.06488797,1472,15310
943,71,2002,172,76,184,578,15081,6344,2.37720681,-12,361,7790,18.56225931,1446,15659
944,71,2003,168,104,162,870,15219,6432,2.36613806,6,424,7887,18.44807912,1455,16089
945,71,2004,176,72,186,868,14832,6295,2.356155679,-10,-379,7953,20.84747894,1658,15700
946,71,2005,177,45,165,870,14700,6267,2.345619914,12,-142,7991,21.57427105,1724,15570
947,71,2006,189,54,171,873,14679,6287,2.334817878,18,-36,8037,21.77429389,1750,15552
948,71,2007,177,47,152,862,14663,6310,2.323771791,25,-52,8080,21.90594059,1770,15525
949,71,2008,190,60,176,866,14620,6321,2.31292517,14,-53,8161,22.54625659,1840,15486
950,71,2009,193,32,165,862,14615,6348,2.302299937,28,-37,8204,22.62311068,1856,15477
951,73,1985,76,6,51,107,4481,1872,2.393697,25,92,2296,18.5,424,4588
952,73,1986,80,2,47,103,4328,1829,2.36632,33,-190,2265,19.2,436,4431
953,73,1987,67,1,51,104,4338,1850,2.344865,16,-5,2231,17.1,381,4442
954,73,1988,81,4,62,107,4470,1923,2.324493,19,116,2235,14,312,4577
955,73,1989,56,6,47,108,4441,1933,2.297465,9,-37,2397,19.4,464,4549
956,73,1990,60,-50,53,105,4609,1817,2.536599,7,158,2204,17.6,387,4714
957,73,1991,61,40,65,585,4845,1892,2.560782,-4,720,2226,15,334,5430
958,73,1992,51,1,60,1035,4940,1930,2.559586,-9,554,2266,14.8,336,5975
959,73,1993,56,23,58,1074,4804,2051,2.342272,-2,-95,2267,9.5,216,5878
960,73,1994,59,1,52,1085,4854,2087,2.325827,7,54,2290,8.9,203,5939
961,73,1995,54,6,60,991,4992,2169,2.301522,-6,50,2291,5.3,122,5983
962,73,1996,61,16,67,1973,4139,1884,2.196921,-6,135,2297,18,413,6112
963,73,1997,56,16,60,1074,5020,2260,2.221239,-4,-14,2313,2.3,53,6094
964,73,1998,61,18,55,1068,5039,2280,2.210088,6,7,2329,2.1,49,6107
965,73,1999,52,13,65,1062,5034,2299,2.189648,-13,2,2347,2,48,6096
966,73,2000,54,3,50,1056,5107,2101,2.430747263,4,71,2403,12.5676238,302,6163
967,73,2001,52,13,61,1044,5032,2079,2.42039442,-9,-78,2412,13.80597015,333,6076
968,73,2002,59,7,63,1046,5001,2074,2.411282546,-4,-25,2413,14.04890178,339,6047
969,73,2003,62,8,60,1046,5006,2085,2.400959233,2,3,2416,13.70033113,331,6052
970,73,2004,63,5,46,1059,4848,2027,2.391711889,17,-162,2416,16.10099338,389,5907
971,73,2005,46,5,49,1072,4715,1980,2.381313131,-3,-117,2416,18.04635762,436,5787
972,73,2006,80,6,51,1077,4588,1933,2.373512675,29,-151,2416,19.99172185,483,5665
973,73,2007,61,9,56,1073,4498,1902,2.364879075,5,-99,2420,21.40495868,518,5571
974,73,2008,51,2,55,1075,4447,1888,2.355402542,-4,-45,2417,21.88663633,529,5522
975,73,2009,61,1,50,1088,4375,1865,2.345844504,11,-70,2420,22.9338843,555,5463
976,75,1985,288,12,163,624,18439,7377,2.499526,125,-455,8381,12,1004,19063
977,75,1986,264,8,154,598,17569,7144,2.459266,110,-1006,8389,14.8,1245,18167
978,75,1987,257,2,170,590,17150,7072,2.425056,87,-514,8393,15.7,1321,17740
979,75,1988,232,-7,181,500,17432,7292,2.390565,51,141,8404,13.2,1112,17932
980,75,1989,243,13,162,437,17288,7342,2.354672,81,-288,8340,12,998,17725
981,75,1990,235,4,197,387,17100,6978,2.450559,38,-276,7824,10.8,846,17487
982,75,1991,234,10,179,379,17124,7143,2.397312,55,-39,7828,8.8,685,17503
983,75,1992,242,5,186,361,17201,7218,2.38307,56,3,7838,7.9,620,17562
984,75,1993,262,8,162,418,17541,6928,2.531899,100,297,7843,11.7,915,17959
985,75,1994,238,36,136,421,18407,7194,2.55866,102,767,7851,8.4,657,18828
986,75,1995,244,85,177,470,18898,7319,2.582047,67,473,7887,7.2,568,19368
987,75,1996,244,101,174,538,19123,7366,2.596117,70,223,7972,7.6,606,19661
988,75,1997,236,108,195,619,19389,7458,2.599759,41,306,8073,7.6,615,20008
989,75,1998,258,137,178,678,19325,7366,2.623541,80,-85,8181,10,815,20003
990,75,1999,256,55,183,737,19552,7389,2.646096,73,213,8318,11.2,929,20289
991,75,2000,246,18,194,1988,18667,7621,2.449416087,52,309,8473,10.05547032,852,20655
992,75,2001,270,71,206,2322,20032,8218,2.437576053,64,1635,8531,3.668971985,313,22354
993,75,2002,250,61,204,2263,19832,8173,2.426526367,46,-305,8608,5.053438662,435,22095
994,75,2003,298,37,193,2369,20002,8273,2.41774447,105,171,8723,5.158775651,450,22371
995,75,2004,239,53,210,2324,19857,8252,2.406325739,29,-219,8805,6.28052243,553,22181
996,75,2005,223,45,202,2336,19752,8251,2.393891649,21,-114,8854,6.810481138,603,22088
997,75,2006,230,54,199,2329,19938,8369,2.382363484,31,148,8878,5.73327326,509,22267
998,75,2007,244,40,180,2454,19949,8416,2.37036597,64,72,8919,5.6396457,503,22403
999,75,2008,231,19,207,2419,19905,8442,2.357853589,24,-103,8962,5.802276278,520,22324
1000,75,2009,253,11,194,2455,20062,8552,2.345884004,59,134,8990,4.872080089,438,22517
1001,77,1985,1423,147,682,2112,85909,33295,2.580237,741,-6237,40995,18.8,7700,88021
1002,77,1986,1343,62,717,2057,83505,32661,2.556719,626,-3085,41667,21.6,9006,85562
1003,77,1987,1176,97,751,2062,83497,32895,2.538289,425,-428,42254,22.1,9359,85559
1004,77,1988,1209,169,848,1971,85317,33859,2.519773,361,1368,42417,20.2,8558,87288
1005,77,1989,1246,228,819,2163,88430,35433,2.495696,427,2878,40772,13.1,5339,90593
1006,77,1990,1281,267,818,2348,91229,36250,2.516662,463,2521,39208,7.5,2958,93577
1007,77,1991,1273,343,858,2359,93633,37531,2.494818,415,2000,39475,4.9,1944,95992
1008,77,1992,1292,563,846,2415,94996,38392,2.47437,446,973,39818,3.6,1426,97411
1009,77,1993,1344,791,864,2523,97380,39151,2.487293,480,2012,40381,3,1230,99903
1010,77,1994,1292,924,962,2505,100262,39552,2.534941,330,2534,41172,3.9,1620,102767
1011,77,1995,1304,941,920,2761,102645,40691,2.522548,384,2255,42096,3.3,1405,105406
1012,77,1996,1342,1044,1000,2806,104723,41627,2.515747,342,1781,43037,3.3,1410,107529
1013,77,1997,1363,1114,1022,2862,106900,42915,2.490971,341,1892,44081,2.6,1166,109762
1014,77,1998,1404,1286,1078,2977,109350,43781,2.497659,326,2239,45195,3.1,1414,112327
1015,77,1999,1428,1362,1012,2881,111692,44717,2.497752,416,1830,50976,12.3,6259,114573
1016,77,2000,1485,320,1109,3296,114355,46384,2.465397551,376,2705,49075,5.483443709,2691,117651
1017,77,2001,1507,1279,1184,3296,116568,47289,2.465013005,323,1890,50299,5.984214398,3010,119864
1018,77,2002,1522,1219,1161,3296,118491,48078,2.464557594,361,1562,51456,6.56483209,3378,121787
1019,77,2003,1554,1330,1231,3296,120856,49062,2.46333211,323,2042,52889,7.235909168,3827,124152
1020,77,2004,1708,1548,1200,3296,123330,50104,2.461480121,508,1966,54221,7.592999023,4117,126626
1021,77,2005,1755,1511,1232,3296,125703,51099,2.459989432,523,1850,56346,9.312107337,5247,128999
1022,77,2006,1859,1449,1270,3584,129544,52649,2.460521567,589,3540,58239,9.598379093,5590,133128
1023,77,2007,1994,1494,1210,3584,133806,54381,2.460528493,784,3478,60151,9.592525478,5770,137390
1024,77,2008,2062,1296,1353,3627,137053,55703,2.460424035,709,2581,61775,9.82921894,6072,140680
1025,77,2009,2048,753,1292,3903,140892,57258,2.460651787,756,3359,62440,8.299167201,5182,144795
1026,79,1985,16,10,4,0,836,323,2.588235,12,-40,887,63.6,564,836
1027,79,1986,12,12,5,0,771,298,2.587248,7,-72,877,66,579,771
1028,79,1987,14,7,0,0,738,285,2.589474,13,-47,868,67.2,583,738
1029,79,1988,7,3,6,0,689,265,2.6,1,-50,876,69.7,611,689
1030,79,1989,9,9,4,0,611,235,2.6,5,-83,923,74.5,688,611
1031,79,1990,5,10,6,0,558,247,2.259109,-1,-52,1201,79.4,954,558
1032,79,1991,6,11,8,0,570,238,2.394958,-2,14,1211,80.3,973,570
1033,79,1992,8,15,0,0,590,240,2.458333,8,12,1222,80.4,982,590
1034,79,1993,8,16,4,0,600,253,2.371542,4,6,1237,79.5,984,600
1035,79,1994,8,16,8,0,646,269,2.401487,0,46,1253,78.5,984,646
1036,79,1995,7,25,4,0,674,277,2.433213,3,25,1269,78.2,992,674
1037,79,1996,8,31,7,0,724,294,2.462585,1,49,1294,77.3,1000,724
1038,79,1997,6,12,4,0,744,301,2.471761,2,18,1325,77.3,1024,744
1039,79,1998,3,14,6,0,772,308,2.506494,-3,31,1337,77,1029,772
1040,79,1999,3,13,3,0,806,317,2.542587,0,34,1351,76.5,1034,806
1041,79,2000,5,3,9,1,836,381,2.194225722,-4,34,1120,65.98214286,739,837
1042,79,2001,5,14,5,1,819,376,2.178191489,0,-17,1126,66.60746004,750,820
1043,79,2002,5,15,7,1,804,373,2.155495979,-2,-13,1135,67.13656388,762,805
1044,79,2003,6,16,4,1,829,387,2.142118863,2,23,1143,66.14173228,756,830
1045,79,2004,9,17,5,1,841,398,2.113065327,4,8,1152,65.45138889,754,842
1046,79,2005,2,19,5,1,805,383,2.101827676,-3,-33,1163,67.06792777,780,806
1047,79,2006,1,24,7,1,788,379,2.079155673,-6,-11,1178,67.82682513,799,789
1048,79,2007,5,23,5,1,802,389,2.061696658,0,14,1192,67.36577181,803,803
1049,79,2008,2,20,7,1,766,376,2.037234043,-5,-31,1203,68.74480466,827,767
1050,79,2009,5,4,5,1,713,353,2.019830028,0,-53,1202,70.63227953,849,714
1051,81,1985,256,3,63,97,13189,4567,2.887891,193,-1305,5772,20.9,1205,13286
1052,81,1986,193,0,60,92,12587,4351,2.892898,133,-740,5740,24.2,1389,12679
1053,81,1987,184,7,63,85,11801,4065,2.903075,121,-914,5706,28.8,1641,11886
1054,81,1988,152,-6,81,83,11671,4005,2.914107,71,-203,5727,30.1,1722,11754
1055,81,1989,175,-12,55,82,11444,3921,2.918643,120,-348,5498,28.7,1577,11526
1056,81,1990,161,2,56,129,11225,4178,2.686692,105,-277,5235,20.2,1057,11354
1057,81,1991,176,2,67,133,11316,4327,2.615207,109,-14,5237,17.4,910,11449
1058,81,1992,138,7,85,133,11559,4319,2.676314,53,190,5239,17.6,920,11692
1059,81,1993,154,15,70,133,11664,4318,2.701251,84,21,5246,17.7,928,11797
1060,81,1994,135,17,53,135,11861,4373,2.712326,82,117,5261,16.9,888,11996
1061,81,1995,131,44,100,136,12051,4442,2.712967,31,160,5278,15.8,836,12187
1062,81,1996,141,42,66,137,12154,4484,2.710526,75,29,5371,16.5,887,12291
1063,81,1997,158,60,90,139,12433,4617,2.692874,68,213,5413,14.7,796,12572
1064,81,1998,168,34,71,139,12673,4700,2.696383,97,143,5473,14.1,773,12812
1065,81,1999,166,44,73,139,12886,4773,2.699769,93,120,5507,13.3,734,13025
1066,81,2000,180,10,97,311,12871,4987,2.580910367,83,73,5645,11.65633304,658,13182
1067,81,2001,201,40,100,311,12778,4965,2.573615307,101,-194,5712,13.07773109,747,13089
1068,81,2002,209,43,106,311,12823,4996,2.566653323,103,-58,5760,13.26388889,764,13134
1069,81,2003,175,59,102,311,12743,4980,2.558835341,73,-153,5850,14.87179487,870,13054
1070,81,2004,205,60,85,311,12752,4999,2.550910182,120,-111,5909,15.40023693,910,13063
1071,81,2005,172,69,91,311,12654,4976,2.543006431,81,-179,5978,16.76145868,1002,12965
1072,81,2006,204,73,91,311,12791,5045,2.535381566,113,24,6050,16.61157025,1005,13102
1073,81,2007,215,49,108,311,12959,5126,2.52809208,107,61,6098,15.93965235,972,13270
1074,81,2008,224,63,88,311,13135,5212,2.520145817,136,40,6160,15.38961039,948,13446
1075,81,2009,224,39,80,311,13233,5269,2.511482255,144,-46,6181,14.75489403,912,13544
1076,83,1985,345,18,109,160,19123,6390,2.992645,236,-784,7601,15.9,1211,19283
1077,83,1986,310,15,149,154,18681,6209,3.008697,161,-609,7740,19.8,1531,18835
1078,83,1987,319,6,144,148,18044,5960,3.027517,175,-818,7877,24.3,1917,18192
1079,83,1988,321,12,149,145,17965,5897,3.046464,172,-254,7904,25.4,2007,18110
1080,83,1989,316,4,163,146,18286,5973,3.061443,153,169,7675,22.2,1702,18432
1081,83,1990,278,9,159,152,18558,6762,2.744454,119,159,8050,16,1288,18710
1082,83,1991,259,18,165,150,18910,6711,2.817762,94,256,8059,16.7,1348,19060
1083,83,1992,320,23,139,155,19496,6939,2.809627,181,410,8077,14.1,1138,19651
1084,83,1993,325,79,164,168,20472,7426,2.7568,161,828,8482,12.4,1056,20640
1085,83,1994,302,56,186,172,21221,7652,2.773262,116,637,8767,12.7,1115,21393
1086,83,1995,316,57,175,171,21988,7914,2.778368,141,625,8856,10.6,942,22159
1087,83,1996,341,70,205,175,22475,8090,2.778121,136,355,9125,11.3,1035,22650
1088,83,1997,296,27,192,175,22798,8251,2.763059,104,219,9339,11.7,1088,22973
1089,83,1998,295,61,204,175,22942,8290,2.767431,91,53,9366,11.5,1076,23117
1090,83,1999,315,23,227,175,23349,8426,2.771066,88,319,9427,10.6,1001,23524
1091,83,2000,309,10,234,438,23414,9224,2.538378144,75,259,10535,12.44423351,1311,23852
1092,83,2001,305,40,242,438,23435,9283,2.524507164,63,-42,10687,13.13745672,1404,23873
1093,83,2002,330,59,278,438,23671,9429,2.510446495,52,184,10861,13.18478961,1432,24109
1094,83,2003,309,38,236,438,23940,9590,2.496350365,73,196,11014,12.92899946,1424,24378
1095,83,2004,316,26,231,438,24169,9738,2.481926474,85,144,11162,12.75757033,1424,24607
1096,83,2005,306,41,260,438,24165,9792,2.467830882,46,-50,11323,13.52115164,1531,24603
1097,83,2006,298,59,245,438,24579,10020,2.452994012,53,361,11507,12.92256887,1487,25017
1098,83,2007,348,62,236,438,24739,10144,2.438781546,112,48,11691,13.23240099,1547,25177
1099,83,2008,324,42,259,438,24762,10214,2.424319561,65,-42,11861,13.88584436,1647,25200
1100,83,2009,320,19,256,438,24927,10343,2.410035773,64,101,11994,13.76521594,1651,25365
1101,85,1985,348,108,238,441,23948,9155,2.615838,110,-692,10891,15.9,1736,24389
1102,85,1986,300,83,200,436,23397,9097,2.571947,100,-656,11040,17.6,1943,23833
1103,85,1987,276,62,228,443,23379,9235,2.531565,48,-59,11163,17.3,1928,23822
1104,85,1988,299,90,222,451,23636,9483,2.49246,77,188,11251,15.7,1768,24087
1105,85,1989,286,81,238,460,23821,9721,2.450468,48,146,11340,14.3,1619,24281
1106,85,1990,342,104,227,395,24144,9405,2.567145,115,143,10353,9.2,948,24539
1107,85,1991,319,127,244,412,24863,9833,2.528526,75,661,10457,6,624,25275
1108,85,1992,318,182,254,432,25791,10240,2.518652,64,884,10584,3.3,344,26223
1109,85,1993,362,257,254,446,26841,10426,2.574429,108,956,10766,3.2,340,27287
1110,85,1994,390,364,250,455,28047,10680,2.626124,140,1075,11023,3.1,343,28502
1111,85,1995,423,258,264,491,29179,11115,2.625191,159,1009,11387,2.4,272,29670
1112,85,1996,434,224,278,517,29970,11446,2.618382,156,661,11645,1.7,199,30487
1113,85,1997,481,213,293,530,30722,11783,2.607316,188,577,11869,0.7,86,31252
1114,85,1998,421,292,327,530,31307,11977,2.613927,94,491,12082,0.9,105,31837
1115,85,1999,438,320,302,530,32218,12242,2.631759,136,775,12393,1.2,151,32748
1116,85,2000,435,75,296,550,33027,13109,2.519414143,139,688,14292,8.277357962,1183,33577
1117,85,2001,469,300,314,550,33892,13474,2.515362921,155,710,14563,7.477854838,1089,34442
1118,85,2002,500,373,352,550,34376,13699,2.509380247,148,336,14924,8.208255159,1225,34926
1119,85,2003,449,295,345,550,35090,14020,2.502853067,104,610,15407,9.002401506,1387,35640
1120,85,2004,469,359,349,550,35581,14247,2.497438057,120,371,15783,9.731990116,1536,36131
1121,85,2005,515,486,309,550,36447,14622,2.49261387,206,660,16217,9.835357958,1595,36997
1122,85,2006,506,583,362,550,37418,15050,2.486245847,144,827,16877,10.82538366,1827,37968
1123,85,2007,504,536,364,550,38581,15550,2.481093248,140,1023,17478,11.03101041,1928,39131
1124,85,2008,563,369,404,550,39402,15908,2.476866985,159,662,17877,11.01415226,1969,39952
1125,85,2009,554,189,368,550,40130,16222,2.473801011,186,542,18083,10.29143394,1861,40680
1126,87,1985,430,33,218,367,22064,8353,2.641446,212,-594,9588,12.9,1235,22431
1127,87,1986,370,79,223,354,21154,8105,2.609994,147,-1070,9622,15.8,1517,21508
1128,87,1987,349,9,230,360,21318,8249,2.584313,119,51,9701,15,1452,21678
1129,87,1988,371,8,233,362,21469,8386,2.5601,138,15,9722,13.7,1336,21831
1130,87,1989,386,5,202,360,21535,8492,2.535916,184,-120,9975,14.9,1483,21895
1131,87,1990,342,9,219,456,21600,8139,2.653889,123,38,9230,11.8,1091,22056
1132,87,1991,361,28,202,475,22228,8502,2.614444,159,488,9239,8,737,22703
1133,87,1992,392,55,246,495,22987,8812,2.608602,146,633,9267,4.9,455,23482
1134,87,1993,401,51,256,498,23743,8702,2.728453,145,614,9322,6.7,620,24241
1135,87,1994,448,191,239,518,24570,9139,2.688478,209,638,9373,2.5,234,25088
1136,87,1995,421,98,241,525,24837,9251,2.684791,180,94,9564,3.3,313,25362
1137,87,1996,451,104,214,542,25500,9516,2.679697,237,443,9690,1.8,174,26042
1138,87,1997,512,127,231,552,26095,9755,2.675038,281,324,9805,0.5,50,26647
1139,87,1998,465,186,238,552,26110,9765,2.673835,227,-212,9932,1.7,167,26662
1140,87,1999,540,108,225,552,26401,9877,2.672978,315,-24,10118,2.4,241,26953
1141,87,2000,465,28,232,484,26767,9578,2.794633535,233,64,10440,8.256704981,862,27251
1142,87,2001,475,113,276,484,26991,9696,2.783725248,199,25,10569,8.260005677,873,27475
1143,87,2002,482,94,251,484,27178,9806,2.771568427,231,-44,10679,8.174922746,873,27662
1144,87,2003,494,135,233,484,27371,9915,2.760564801,261,-68,10825,8.406466513,910,27855
1145,87,2004,414,122,226,479,27433,9979,2.749073053,188,-131,10964,8.983947464,985,27912
1146,87,2005,439,139,240,580,27367,9998,2.737247449,199,-164,11117,10.0656652,1119,27947
1147,87,2006,414,129,246,715,27268,10005,2.725437281,168,-132,11262,11.16142781,1257,27983
1148,87,2007,415,82,233,674,27174,10017,2.71278826,182,-317,11360,11.8221831,1343,27848
1149,87,2008,421,52,278,705,27041,10011,2.701128758,143,-245,11430,12.41469816,1419,27746
1150,87,2009,444,27,192,746,27280,10144,2.689274448,252,28,11463,11.50658641,1319,28026
1151,89,1985,348,6,255,517,21243,8064,2.634301,93,-172,9181,12.2,1117,21760
1152,89,1986,359,-10,212,514,20943,8042,2.604203,147,-450,9256,13.1,1214,21457
1153,89,1987,334,4,238,516,20398,7913,2.577783,96,-639,9312,15,1399,20914
1154,89,1988,322,11,237,445,20400,7995,2.551595,85,-154,9324,14.3,1329,20845
1155,89,1989,322,-2,218,454,20014,7932,2.523197,104,-481,9322,14.9,1390,20468
1156,89,1990,296,2,230,493,19717,7593,2.596734,66,-324,8739,13.1,1146,20210
1157,89,1991,287,9,223,502,19871,7523,2.641366,64,99,8741,13.9,1218,20373
1158,89,1992,318,18,250,546,19748,7820,2.52532,68,-147,8750,10.6,930,20294
1159,89,1993,346,3,238,543,19892,7768,2.560762,108,33,8768,11.4,1000,20435
1160,89,1994,299,4,248,535,19955,7816,2.553096,51,4,8771,10.9,955,20490
1161,89,1995,300,51,260,549,20146,7934,2.539198,40,165,8775,9.6,841,20695
1162,89,1996,271,29,252,611,20136,7984,2.522044,19,33,8826,9.5,842,20747
1163,89,1997,292,40,260,688,20079,8061,2.490882,32,-12,8855,9,794,20767
1164,89,1998,258,32,235,717,19799,7988,2.478593,23,-274,8895,10.2,907,20516
1165,89,1999,288,29,214,746,19653,7965,2.46742,74,-191,8927,10.8,962,20399
1166,89,2000,281,10,228,568,19675,7901,2.490191115,53,-218,8821,10.4296565,920,20243
1167,89,2001,298,41,217,568,19332,7798,2.479097204,81,-424,8852,11.90691369,1054,19900
1168,89,2002,322,35,247,568,19056,7723,2.467434935,75,-351,8875,12.98028169,1152,19624
1169,89,2003,296,21,227,568,19099,7776,2.456147119,69,-26,8886,12.49155976,1110,19667
1170,89,2004,291,44,216,568,18993,7768,2.445030896,75,-181,8920,12.91479821,1152,19561
1171,89,2005,300,21,245,568,18802,7724,2.434230968,55,-246,8931,13.514724,1207,19370
1172,89,2006,232,13,223,568,18625,7688,2.42260666,9,-186,8933,13.9370872,1245,19193
1173,89,2007,255,21,216,568,18369,7617,2.411579362,39,-295,8945,14.84628284,1328,18937
1174,89,2008,280,37,265,568,18285,7619,2.39992125,15,-99,8971,15.07078364,1352,18853
1175,89,2009,230,6,229,568,18276,7650,2.389019608,1,-10,8973,14.7442327,1323,18844
1176,91,1985,33,13,10,0,2130,776,2.744845,23,-89,1496,48.1,720,2130
1177,91,1986,20,29,16,0,1999,724,2.76105,4,-135,1508,52,784,1999
1178,91,1987,24,27,16,0,2151,776,2.771907,8,144,1536,49.5,760,2151
1179,91,1988,26,29,18,0,2219,777,2.855856,8,60,1565,50.4,788,2219
1180,91,1989,22,32,10,0,2262,810,2.792593,12,31,1613,49.8,803,2262
1181,91,1990,23,32,15,3,2312,947,2.441394,8,45,1507,37.2,560,2315
1182,91,1991,31,37,14,3,2416,1014,2.382643,17,87,1539,34.1,525,2419
1183,91,1992,29,66,25,3,2532,1101,2.299727,4,112,1576,30.1,475,2535
1184,91,1993,21,70,16,3,2650,1082,2.449168,5,113,1642,34.1,560,2653
1185,91,1994,27,90,11,4,2898,1174,2.468484,16,233,1712,31.4,538,2902
1186,91,1995,30,96,19,4,3081,1247,2.47073,11,172,1802,30.8,555,3085
1187,91,1996,25,108,17,4,3248,1316,2.468085,8,159,1898,30.7,582,3252
1188,91,1997,31,58,17,4,3318,1348,2.461424,14,56,2006,32.8,658,3322
1189,91,1998,35,67,17,4,3449,1397,2.468862,18,113,2064,32.3,667,3453
1190,91,1999,38,68,24,4,3614,1461,2.473648,14,151,2131,31.4,670,3618
1191,91,2000,26,16,20,18,3757,1592,2.359924623,6,142,2162,26.36447734,570,3775
1192,91,2001,40,64,25,18,3791,1618,2.343016069,15,19,2233,27.54142409,615,3809
1193,91,2002,31,88,15,18,3885,1672,2.323564593,16,78,2328,28.17869416,656,3903
1194,91,2003,31,83,26,18,3887,1685,2.306824926,5,-3,2431,30.6869601,746,3905
1195,91,2004,35,107,26,18,4005,1748,2.291189931,9,109,2566,31.87840998,818,4023
1196,91,2005,35,100,23,18,4066,1788,2.274049217,12,49,2688,33.48214286,900,4084
1197,91,2006,38,88,26,18,4119,1823,2.259462425,12,41,2852,36.0799439,1029,4137
1198,91,2007,40,65,29,18,4256,1898,2.242360379,11,126,2958,35.83502366,1060,4274
1199,91,2008,42,61,21,18,4389,1973,2.224531171,21,112,3036,35.01317523,1063,4407
1200,91,2009,26,35,21,18,4354,1973,2.206791688,5,-40,3066,35.64905414,1093,4372
1201,93,1985,101,228,31,14,6587,2178,3.024334,70,-229,6600,67,4422,6601
1202,93,1986,122,183,25,15,6845,2245,3.048998,97,162,6826,67.1,4581,6860
1203,93,1987,95,131,41,14,6923,2248,3.079626,54,23,7007,67.9,4759,6937
1204,93,1988,101,122,35,14,6879,2213,3.10845,66,-110,7145,69,4932,6893
1205,93,1989,90,109,28,14,7040,2251,3.127499,62,99,7163,68.6,4912,7054
1206,93,1990,92,124,27,0,7269,2775,2.619459,65,150,7247,61.7,4472,7269
1207,93,1991,108,97,26,0,7700,2895,2.659758,82,349,7371,60.7,4476,7700
1208,93,1992,83,182,35,0,8092,3078,2.62898,48,344,7468,58.8,4390,8092
1209,93,1993,114,298,34,0,8581,3341,2.568393,80,409,7650,56.3,4309,8581
1210,93,1994,105,426,37,0,9526,3694,2.578776,68,877,7948,53.5,4254,9526
1211,93,1995,146,452,38,0,10577,4114,2.570977,108,943,8374,50.9,4260,10577
1212,93,1996,135,468,42,0,11377,4448,2.557779,93,707,8826,49.6,4378,11377
1213,93,1997,130,446,40,0,12362,4880,2.533197,90,895,9294,47.5,4414,12362
1214,93,1998,147,345,51,0,13065,5168,2.528057,96,607,9740,46.9,4572,13065
1215,93,1999,178,388,43,0,13900,5513,2.521313,135,700,10085,45.3,4572,13900
1216,93,2000,149,105,65,70,14659,5992,2.446428571,84,741,10810,44.56984274,4818,14729
1217,93,2001,168,422,55,70,15102,6223,2.426803792,113,330,11265,44.75810031,5042,15172
1218,93,2002,170,380,70,70,15347,6382,2.404732059,100,145,11679,45.35491052,5297,15417
1219,93,2003,173,338,67,70,15719,6595,2.383472328,106,266,12054,45.28787125,5459,15789
1220,93,2004,149,292,72,70,15843,6704,2.36321599,77,47,12384,45.86563307,5680,15913
1221,93,2005,166,313,58,70,15991,6824,2.343347011,108,40,12739,46.43221603,5915,16061
1222,93,2006,161,281,65,70,16058,6915,2.32219812,96,-29,13063,47.06422721,6148,16128
1223,93,2007,150,306,71,70,16266,7065,2.302335456,79,129,13412,47.32329257,6347,16336
1224,93,2008,135,227,71,70,16208,7104,2.281531532,64,-122,13684,48.08535516,6580,16278
1225,93,2009,149,154,64,70,15901,7033,2.260912839,85,-392,13833,49.15781103,6800,15971
1226,95,1985,61,3,60,59,4362,1794,2.431438,1,-10,2118,15.3,324,4421
