"id","area_code","area_name","gender","age_group","population_year","laborforce","cni_pop_16pl"
5681,23,"Costilla","Female","55 to 64",2012,153.62,292.97
5682,23,"Costilla","Male","55 to 64",2012,180.18,307.8
5683,23,"Costilla","Female","65 and over",2012,51.37,438.16
5684,23,"Costilla","Male","65 and over",2012,80.31,447.69
5685,23,"Costilla","Female","16 to 19",2013,27.71,77.1
5686,23,"Costilla","Male","16 to 19",2013,34.23,94.54
5687,23,"Costilla","Female","20 to 24",2013,53.12,91.8
5688,23,"Costilla","Male","20 to 24",2013,76.95,110.99
5689,23,"Costilla","Female","25 to 34",2013,120.95,179.02
5690,23,"Costilla","Male","25 to 34",2013,114.34,169.06
5691,23,"Costilla","Female","35 to 44",2013,110.39,163.62
5692,23,"Costilla","Male","35 to 44",2013,143.33,178.31
5693,23,"Costilla","Female","45 to 54",2013,142.09,230.18
5694,23,"Costilla","Male","45 to 54",2013,175.46,247.06
5695,23,"Costilla","Female","55 to 64",2013,158.89,299.6
5696,23,"Costilla","Male","55 to 64",2013,174.43,297.12
5697,23,"Costilla","Female","65 and over",2013,55.01,448.28
5698,23,"Costilla","Male","65 and over",2013,86.17,468.29
5699,23,"Costilla","Female","16 to 19",2014,27.11,77.88
5700,23,"Costilla","Male","16 to 19",2014,29.83,84.19
5701,23,"Costilla","Female","20 to 24",2014,55.26,96.21
5702,23,"Costilla","Male","20 to 24",2014,80.82,117.36
5703,23,"Costilla","Female","25 to 34",2014,125.55,186.08
5704,23,"Costilla","Male","25 to 34",2014,120.82,179.24
5705,23,"Costilla","Female","35 to 44",2014,114.48,170.14
5706,23,"Costilla","Male","35 to 44",2014,145.5,181
5707,23,"Costilla","Female","45 to 54",2014,135.55,219.59
5708,23,"Costilla","Male","45 to 54",2014,174.79,246.4
5709,23,"Costilla","Female","55 to 64",2014,161.89,301.87
5710,23,"Costilla","Male","55 to 64",2014,172.18,292.88
5711,23,"Costilla","Female","65 and over",2014,58.12,456.19
5712,23,"Costilla","Male","65 and over",2014,89.35,475.63
5713,23,"Costilla","Female","16 to 19",2015,26.2,78.05
5714,23,"Costilla","Male","16 to 19",2015,27.07,78.39
5715,23,"Costilla","Female","20 to 24",2015,56.5,99.42
5716,23,"Costilla","Male","20 to 24",2015,84.5,123.74
5717,23,"Costilla","Female","25 to 34",2015,126.79,187.92
5718,23,"Costilla","Male","25 to 34",2015,124.2,184.88
5719,23,"Costilla","Female","35 to 44",2015,127.3,189.44
5720,23,"Costilla","Male","35 to 44",2015,150.72,187.5
5721,23,"Costilla","Female","45 to 54",2015,134.25,217.48
5722,23,"Costilla","Male","45 to 54",2015,170.4,240.49
5723,23,"Costilla","Female","55 to 64",2015,157.71,290.85
5724,23,"Costilla","Male","55 to 64",2015,173.95,295.06
5725,23,"Costilla","Female","65 and over",2015,61.48,465.41
5726,23,"Costilla","Male","65 and over",2015,92.71,481.67
5727,23,"Costilla","Female","16 to 19",2016,25.86,79.73
5728,23,"Costilla","Male","16 to 19",2016,25.59,76.06
5729,23,"Costilla","Female","20 to 24",2016,52.08,92.63
5730,23,"Costilla","Male","20 to 24",2016,82.71,121.97
5731,23,"Costilla","Female","25 to 34",2016,131.91,195.51
5732,23,"Costilla","Male","25 to 34",2016,126.66,189.19
5733,23,"Costilla","Female","35 to 44",2016,129.49,192.96
5734,23,"Costilla","Male","35 to 44",2016,155.9,193.94
5735,23,"Costilla","Female","45 to 54",2016,132.71,214.98
5736,23,"Costilla","Male","45 to 54",2016,165.22,233.17
5737,23,"Costilla","Female","55 to 64",2016,155.84,284.72
5738,23,"Costilla","Male","55 to 64",2016,174.62,296.2
5739,23,"Costilla","Female","65 and over",2016,65.02,475.32
5740,23,"Costilla","Male","65 and over",2016,95.46,486.21
5741,23,"Costilla","Female","16 to 19",2017,22.95,73.58
5742,23,"Costilla","Male","16 to 19",2017,26.53,81.03
5743,23,"Costilla","Female","20 to 24",2017,51.14,91.81
5744,23,"Costilla","Male","20 to 24",2017,78.49,116.55
5745,23,"Costilla","Female","25 to 34",2017,138.53,205.6
5746,23,"Costilla","Male","25 to 34",2017,133.36,199.87
5747,23,"Costilla","Female","35 to 44",2017,133.81,199.67
5748,23,"Costilla","Male","35 to 44",2017,164.29,204.61
5749,23,"Costilla","Female","45 to 54",2017,130.68,211.7
5750,23,"Costilla","Male","45 to 54",2017,161.41,228.06
5751,23,"Costilla","Female","55 to 64",2017,156.95,284.1
5752,23,"Costilla","Male","55 to 64",2017,169.34,286.83
5753,23,"Costilla","Female","65 and over",2017,67.39,481.62
5754,23,"Costilla","Male","65 and over",2017,98.3,494.89
5755,23,"Costilla","Female","16 to 19",2018,22.81,75.57
5756,23,"Costilla","Male","16 to 19",2018,27.39,85.4
5757,23,"Costilla","Female","20 to 24",2018,50.41,91.35
5758,23,"Costilla","Male","20 to 24",2018,68.56,102.53
5759,23,"Costilla","Female","25 to 34",2018,141.86,210.54
5760,23,"Costilla","Male","25 to 34",2018,143.64,215.77
5761,23,"Costilla","Female","35 to 44",2018,138.12,206.37
5762,23,"Costilla","Male","35 to 44",2018,169.55,211.15
5763,23,"Costilla","Female","45 to 54",2018,128.63,208.37
5764,23,"Costilla","Male","45 to 54",2018,160.35,226.82
5765,23,"Costilla","Female","55 to 64",2018,153.77,276.22
5766,23,"Costilla","Male","55 to 64",2018,167.76,283.76
5767,23,"Costilla","Female","65 and over",2018,70.56,493.3
5768,23,"Costilla","Male","65 and over",2018,99.3,494.15
5769,23,"Costilla","Female","16 to 19",2019,25.6,87.12
5770,23,"Costilla","Male","16 to 19",2019,26.16,82.73
5771,23,"Costilla","Female","20 to 24",2019,50.73,92.95
5772,23,"Costilla","Male","20 to 24",2019,64.45,97.08
5773,23,"Costilla","Female","25 to 34",2019,146.35,217.49
5774,23,"Costilla","Male","25 to 34",2019,151.24,227.98
5775,23,"Costilla","Female","35 to 44",2019,145.72,218.02
5776,23,"Costilla","Male","35 to 44",2019,176.33,219.6
5777,23,"Costilla","Female","45 to 54",2019,123.41,199.92
5778,23,"Costilla","Male","45 to 54",2019,155.92,220.56
5779,23,"Costilla","Female","55 to 64",2019,154.14,274.36
5780,23,"Costilla","Male","55 to 64",2019,164.41,278.09
5781,23,"Costilla","Female","65 and over",2019,73.27,498.6
5782,23,"Costilla","Male","65 and over",2019,101.53,499.49
5783,23,"Costilla","Female","16 to 19",2020,23.81,83.6
5784,23,"Costilla","Male","16 to 19",2020,25.8,82.75
5785,23,"Costilla","Female","20 to 24",2020,48.16,89.37
5786,23,"Costilla","Male","20 to 24",2020,60.96,92.49
5787,23,"Costilla","Female","25 to 34",2020,147.79,219.94
5788,23,"Costilla","Male","25 to 34",2020,155.77,235.35
5789,23,"Costilla","Female","35 to 44",2020,152.14,227.94
5790,23,"Costilla","Male","35 to 44",2020,183.1,228.27
5791,23,"Costilla","Female","45 to 54",2020,125.42,203.18
5792,23,"Costilla","Male","45 to 54",2020,149.21,211.31
5793,23,"Costilla","Female","55 to 64",2020,148.02,261.09
5794,23,"Costilla","Male","55 to 64",2020,160.8,271.99
5795,23,"Costilla","Female","65 and over",2020,75.96,506.1
5796,23,"Costilla","Male","65 and over",2020,104.05,506.17
5797,23,"Costilla","Female","16 to 19",2021,24.76,87.06
5798,23,"Costilla","Male","16 to 19",2021,27.09,86.97
5799,23,"Costilla","Female","20 to 24",2021,47.22,87.69
5800,23,"Costilla","Male","20 to 24",2021,60.54,91.87
5801,23,"Costilla","Female","25 to 34",2021,148.21,220.73
5802,23,"Costilla","Male","25 to 34",2021,161.47,244.05
5803,23,"Costilla","Female","35 to 44",2021,159.8,239.39
5804,23,"Costilla","Male","35 to 44",2021,185.1,230.82
5805,23,"Costilla","Female","45 to 54",2021,125.42,203.23
5806,23,"Costilla","Male","45 to 54",2021,155.57,220.3
5807,23,"Costilla","Female","55 to 64",2021,142.23,251.26
5808,23,"Costilla","Male","55 to 64",2021,151.69,256.61
5809,23,"Costilla","Female","65 and over",2021,76.27,511.95
5810,23,"Costilla","Male","65 and over",2021,104.02,508.76
5811,23,"Costilla","Female","16 to 19",2022,23.78,83.77
5812,23,"Costilla","Male","16 to 19",2022,29.62,95.17
5813,23,"Costilla","Female","20 to 24",2022,47.69,88.63
5814,23,"Costilla","Male","20 to 24",2022,62.4,94.72
5815,23,"Costilla","Female","25 to 34",2022,149.83,223.32
5816,23,"Costilla","Male","25 to 34",2022,161.59,244.35
5817,23,"Costilla","Female","35 to 44",2022,163.48,244.87
5818,23,"Costilla","Male","35 to 44",2022,193.89,241.84
5819,23,"Costilla","Female","45 to 54",2022,123.91,200.83
5820,23,"Costilla","Male","45 to 54",2022,155.27,219.85
5821,23,"Costilla","Female","55 to 64",2022,138.14,244.42
5822,23,"Costilla","Male","55 to 64",2022,145.17,245.62
5823,23,"Costilla","Female","65 and over",2022,77.45,523.67
5824,23,"Costilla","Male","65 and over",2022,103.98,511.28
5825,23,"Costilla","Female","16 to 19",2023,20.76,73.22
5826,23,"Costilla","Male","16 to 19",2023,30.43,97.85
5827,23,"Costilla","Female","20 to 24",2023,53.17,98.87
5828,23,"Costilla","Male","20 to 24",2023,62.42,94.78
5829,23,"Costilla","Female","25 to 34",2023,150.33,224.24
5830,23,"Costilla","Male","25 to 34",2023,163.38,247.15
5831,23,"Costilla","Female","35 to 44",2023,171.43,256.74
5832,23,"Costilla","Male","35 to 44",2023,198.3,247.4
5833,23,"Costilla","Female","45 to 54",2023,123.46,200.16
5834,23,"Costilla","Male","45 to 54",2023,152.22,215.5
5835,23,"Costilla","Female","55 to 64",2023,130.76,231.71
5836,23,"Costilla","Male","55 to 64",2023,143.67,243.12
5837,23,"Costilla","Female","65 and over",2023,78.85,537.12
5838,23,"Costilla","Male","65 and over",2023,104.15,514.91
5839,23,"Costilla","Female","16 to 19",2024,21.23,75
5840,23,"Costilla","Male","16 to 19",2024,29.79,95.86
5841,23,"Costilla","Female","20 to 24",2024,50.66,94.27
5842,23,"Costilla","Male","20 to 24",2024,63.16,95.92
5843,23,"Costilla","Female","25 to 34",2024,153.05,228.49
5844,23,"Costilla","Male","25 to 34",2024,162.94,246.59
5845,23,"Costilla","Female","35 to 44",2024,175,262.05
5846,23,"Costilla","Male","35 to 44",2024,204.57,255.28
5847,23,"Costilla","Female","45 to 54",2024,126.85,205.69
5848,23,"Costilla","Male","45 to 54",2024,153.47,217.25
5849,23,"Costilla","Female","55 to 64",2024,124.94,221.75
5850,23,"Costilla","Male","55 to 64",2024,143.12,242.22
5851,23,"Costilla","Female","65 and over",2024,79.22,543.62
5852,23,"Costilla","Male","65 and over",2024,102.97,511.9
5853,23,"Costilla","Female","16 to 19",2025,22.62,80.05
5854,23,"Costilla","Male","16 to 19",2025,27.88,89.82
5855,23,"Costilla","Female","20 to 24",2025,50.82,94.64
5856,23,"Costilla","Male","20 to 24",2025,66.02,100.3
5857,23,"Costilla","Female","25 to 34",2025,152.79,228.28
5858,23,"Costilla","Male","25 to 34",2025,163.97,248.25
5859,23,"Costilla","Female","35 to 44",2025,174.74,261.63
5860,23,"Costilla","Male","35 to 44",2025,207.21,258.63
5861,23,"Costilla","Female","45 to 54",2025,137.78,223.48
5862,23,"Costilla","Male","45 to 54",2025,157.15,222.42
5863,23,"Costilla","Female","55 to 64",2025,123.2,218.99
5864,23,"Costilla","Male","55 to 64",2025,139.89,236.78
5865,23,"Costilla","Female","65 and over",2025,78,539.31
5866,23,"Costilla","Male","65 and over",2025,102.76,513.68
5867,23,"Costilla","Female","16 to 19",2026,23.08,81.81
5868,23,"Costilla","Male","16 to 19",2026,25.72,82.93
5869,23,"Costilla","Female","20 to 24",2026,52.08,97.05
5870,23,"Costilla","Male","20 to 24",2026,70.09,106.51
5871,23,"Costilla","Female","25 to 34",2026,148.74,222.4
5872,23,"Costilla","Male","25 to 34",2026,163.01,246.91
5873,23,"Costilla","Female","35 to 44",2026,180.48,270.19
5874,23,"Costilla","Male","35 to 44",2026,211.34,263.84
5875,23,"Costilla","Female","45 to 54",2026,140.39,227.78
5876,23,"Costilla","Male","45 to 54",2026,162.26,229.63
5877,23,"Costilla","Female","55 to 64",2026,121.96,217.12
5878,23,"Costilla","Male","55 to 64",2026,136.33,230.79
5879,23,"Costilla","Female","65 and over",2026,77.46,539.67
5880,23,"Costilla","Male","65 and over",2026,102.32,514.32
5881,23,"Costilla","Female","16 to 19",2027,24.29,86.23
5882,23,"Costilla","Male","16 to 19",2027,26.57,85.73
5883,23,"Costilla","Female","20 to 24",2027,50.98,95.07
5884,23,"Costilla","Male","20 to 24",2027,69.35,105.42
5885,23,"Costilla","Female","25 to 34",2027,147.89,221.3
5886,23,"Costilla","Male","25 to 34",2027,161.8,245.17
5887,23,"Costilla","Female","35 to 44",2027,185.71,277.99
5888,23,"Costilla","Male","35 to 44",2027,217.97,272.17
5889,23,"Costilla","Female","45 to 54",2027,143.79,233.35
5890,23,"Costilla","Male","45 to 54",2027,168.83,238.91
5891,23,"Costilla","Female","55 to 64",2027,119.96,213.89
5892,23,"Costilla","Male","55 to 64",2027,133.23,225.57
5893,23,"Costilla","Female","65 and over",2027,76.98,540.42
5894,23,"Costilla","Male","65 and over",2027,100.64,508.68
5895,23,"Costilla","Female","16 to 19",2028,25.55,90.87
5896,23,"Costilla","Male","16 to 19",2028,27.49,88.78
5897,23,"Costilla","Female","20 to 24",2028,46.22,86.25
5898,23,"Costilla","Male","20 to 24",2028,70.36,106.98
5899,23,"Costilla","Female","25 to 34",2028,153.48,229.84
5900,23,"Costilla","Male","25 to 34",2028,155.1,235.12
5901,23,"Costilla","Female","35 to 44",2028,189.71,283.93
5902,23,"Costilla","Male","35 to 44",2028,230.75,288.2
5903,23,"Costilla","Female","45 to 54",2028,148.13,240.44
5904,23,"Costilla","Male","45 to 54",2028,173.73,245.82
5905,23,"Costilla","Female","55 to 64",2028,118.3,211.27
5906,23,"Costilla","Male","55 to 64",2028,132.63,224.6
5907,23,"Costilla","Female","65 and over",2028,76.36,540.18
5908,23,"Costilla","Male","65 and over",2028,98.77,502.04
5909,23,"Costilla","Female","16 to 19",2029,25.48,90.76
5910,23,"Costilla","Male","16 to 19",2029,28.51,92.16
5911,23,"Costilla","Female","20 to 24",2029,49.45,92.34
5912,23,"Costilla","Male","20 to 24",2029,69.25,105.32
5913,23,"Costilla","Female","25 to 34",2029,151.63,227.26
5914,23,"Costilla","Male","25 to 34",2029,152.45,231.2
5915,23,"Costilla","Female","35 to 44",2029,193.78,289.99
5916,23,"Costilla","Male","35 to 44",2029,239.59,299.31
5917,23,"Costilla","Female","45 to 54",2029,154.8,251.34
5918,23,"Costilla","Male","45 to 54",2029,179.19,253.51
5919,23,"Costilla","Female","55 to 64",2029,113.65,203.28
5920,23,"Costilla","Male","55 to 64",2029,129.17,218.77
5921,23,"Costilla","Female","65 and over",2029,75.69,539.59
5922,23,"Costilla","Male","65 and over",2029,97.54,498.57
5923,23,"Costilla","Female","16 to 19",2030,26.14,93.25
5924,23,"Costilla","Male","16 to 19",2030,28.97,93.72
5925,23,"Costilla","Female","20 to 24",2030,49.63,92.74
5926,23,"Costilla","Male","20 to 24",2030,66.76,101.55
5927,23,"Costilla","Female","25 to 34",2030,148.92,223.37
5928,23,"Costilla","Male","25 to 34",2030,150.89,228.92
5929,23,"Costilla","Female","35 to 44",2030,195.66,292.76
5930,23,"Costilla","Male","35 to 44",2030,245.63,306.91
5931,23,"Costilla","Female","45 to 54",2030,161.01,261.49
5932,23,"Costilla","Male","45 to 54",2030,185.48,262.37
5933,23,"Costilla","Female","55 to 64",2030,115.12,206.23
5934,23,"Costilla","Male","55 to 64",2030,124.37,210.68
5935,23,"Costilla","Female","65 and over",2030,73.95,531.33
5936,23,"Costilla","Male","65 and over",2030,96.65,496.8
5937,23,"Costilla","Female","16 to 19",2031,26.28,93.74
5938,23,"Costilla","Male","16 to 19",2031,29.1,94.25
5939,23,"Costilla","Female","20 to 24",2031,51.71,96.63
5940,23,"Costilla","Male","20 to 24",2031,64.34,97.9
5941,23,"Costilla","Female","25 to 34",2031,149.92,224.94
5942,23,"Costilla","Male","25 to 34",2031,153.32,232.7
5943,23,"Costilla","Female","35 to 44",2031,196.35,293.79
5944,23,"Costilla","Male","35 to 44",2031,252.62,315.62
5945,23,"Costilla","Female","45 to 54",2031,167.88,272.71
5946,23,"Costilla","Male","45 to 54",2031,187.24,264.89
5947,23,"Costilla","Female","55 to 64",2031,115.08,206.1
5948,23,"Costilla","Male","55 to 64",2031,129.22,218.77
5949,23,"Costilla","Female","65 and over",2031,73.05,524.61
5950,23,"Costilla","Male","65 and over",2031,94.01,483.89
5951,23,"Costilla","Female","16 to 19",2032,26.59,94.86
5952,23,"Costilla","Male","16 to 19",2032,29.43,95.4
5953,23,"Costilla","Female","20 to 24",2032,53.23,99.47
5954,23,"Costilla","Male","20 to 24",2032,65.35,99.46
5955,23,"Costilla","Female","25 to 34",2032,149.26,224.01
5956,23,"Costilla","Male","25 to 34",2032,154.57,234.66
5957,23,"Costilla","Female","35 to 44",2032,198.46,296.94
5958,23,"Costilla","Male","35 to 44",2032,253.77,317.01
5959,23,"Costilla","Female","45 to 54",2032,171.41,278.51
5960,23,"Costilla","Male","45 to 54",2032,195.08,276.01
5961,23,"Costilla","Female","55 to 64",2032,114.24,204.52
5962,23,"Costilla","Male","55 to 64",2032,129.02,218.29
5963,23,"Costilla","Female","65 and over",2032,73.24,525.79
5964,23,"Costilla","Male","65 and over",2032,92.09,474.6
5965,23,"Costilla","Female","16 to 19",2033,26.86,95.82
5966,23,"Costilla","Male","16 to 19",2033,29.71,96.39
5967,23,"Costilla","Female","20 to 24",2033,55.17,103.1
5968,23,"Costilla","Male","20 to 24",2033,66.88,101.82
5969,23,"Costilla","Female","25 to 34",2033,148.11,222.34
5970,23,"Costilla","Male","25 to 34",2033,155.36,235.93
5971,23,"Costilla","Female","35 to 44",2033,198.41,296.87
5972,23,"Costilla","Male","35 to 44",2033,255.49,319.13
5973,23,"Costilla","Female","45 to 54",2033,178.23,289.67
5974,23,"Costilla","Male","45 to 54",2033,198.52,280.92
5975,23,"Costilla","Female","55 to 64",2033,113.94,203.92
5976,23,"Costilla","Male","55 to 64",2033,126.88,214.55
5977,23,"Costilla","Female","65 and over",2033,72.81,522.43
5978,23,"Costilla","Male","65 and over",2033,91.73,473.38
5979,23,"Costilla","Female","16 to 19",2034,26.96,96.16
5980,23,"Costilla","Male","16 to 19",2034,29.79,96.74
5981,23,"Costilla","Female","20 to 24",2034,55.07,102.9
5982,23,"Costilla","Male","20 to 24",2034,68.5,104.31
5983,23,"Costilla","Female","25 to 34",2034,148.34,222.74
5984,23,"Costilla","Male","25 to 34",2034,154.29,234.38
5985,23,"Costilla","Female","35 to 44",2034,200.56,300.1
5986,23,"Costilla","Male","35 to 44",2034,254.4,317.73
5987,23,"Costilla","Female","45 to 54",2034,181.16,294.5
5988,23,"Costilla","Male","45 to 54",2034,203.66,288.23
5989,23,"Costilla","Female","55 to 64",2034,116.85,209.06
5990,23,"Costilla","Male","55 to 64",2034,128.01,216.34
5991,23,"Costilla","Female","65 and over",2034,71.89,515.59
5992,23,"Costilla","Male","65 and over",2034,90.55,467.92
5993,23,"Costilla","Female","16 to 19",2035,27.09,96.6
5994,23,"Costilla","Male","16 to 19",2035,29.91,97.2
5995,23,"Costilla","Female","20 to 24",2035,56.34,105.27
5996,23,"Costilla","Male","20 to 24",2035,69.58,105.98
5997,23,"Costilla","Female","25 to 34",2035,148.91,223.66
5998,23,"Costilla","Male","25 to 34",2035,154.12,234.2
5999,23,"Costilla","Female","35 to 44",2035,199.85,299.02
6000,23,"Costilla","Male","35 to 44",2035,254.93,318.35
6001,23,"Costilla","Female","45 to 54",2035,180.61,293.68
6002,23,"Costilla","Male","45 to 54",2035,205.62,291.03
6003,23,"Costilla","Female","55 to 64",2035,126.23,225.77
6004,23,"Costilla","Male","55 to 64",2035,131.11,221.45
6005,23,"Costilla","Female","65 and over",2035,70.45,505.08
6006,23,"Costilla","Male","65 and over",2035,89.51,463.15
6007,23,"Costilla","Female","16 to 19",2036,27.24,97.15
6008,23,"Costilla","Male","16 to 19",2036,30.06,97.76
6009,23,"Costilla","Female","20 to 24",2036,56.62,105.79
6010,23,"Costilla","Male","20 to 24",2036,69.92,106.53
6011,23,"Costilla","Female","25 to 34",2036,152.86,229.65
6012,23,"Costilla","Male","25 to 34",2036,154.83,235.35
6013,23,"Costilla","Female","35 to 44",2036,196.2,293.57
6014,23,"Costilla","Male","35 to 44",2036,253.91,317.05
6015,23,"Costilla","Female","45 to 54",2036,185.77,302.16
6016,23,"Costilla","Male","45 to 54",2036,209.26,296.23
6017,23,"Costilla","Female","55 to 64",2036,128.66,230.05
6018,23,"Costilla","Male","55 to 64",2036,135.42,228.59
6019,23,"Costilla","Female","65 and over",2036,69.87,500.7
6020,23,"Costilla","Male","65 and over",2036,88.16,456.77
6021,23,"Costilla","Female","16 to 19",2037,27.3,97.34
6022,23,"Costilla","Male","16 to 19",2037,30.09,97.96
6023,23,"Costilla","Female","20 to 24",2037,57,106.5
6024,23,"Costilla","Male","20 to 24",2037,70.37,107.25
6025,23,"Costilla","Female","25 to 34",2037,152.67,229.42
6026,23,"Costilla","Male","25 to 34",2037,154.54,234.99
6027,23,"Costilla","Female","35 to 44",2037,194.93,291.66
