"COUNTY","CFIPS","YEAR","AGE","GENDER","Labor Force","Universe","Participation Rate",
"Las Animas County","71","2011","25 to 34","","1,231.07","1,370.92","89.80",
"Las Animas County","71","2011","35 to 44","","1,334.22","1,421.84","93.84",
"Las Animas County","71","2011","45 to 54","","1,935.1","2,193.96","88.20",
"Las Animas County","71","2011","55 to 64","","1,764.39","2,416.87","73.00",
"Las Animas County","71","2011","65 and over","","518.53","2,776.71","18.67",
"Las Animas County","71","2012","16 to 19","","348.57","710.49","49.06",
"Las Animas County","71","2012","20 to 24","","766.95","898.15","85.39",
"Las Animas County","71","2012","25 to 34","","1,366.67","1,523.69","89.69",
"Las Animas County","71","2012","35 to 44","","1,381.21","1,472.96","93.77",
"Las Animas County","71","2012","45 to 54","","1,859.72","2,110.46","88.12",
"Las Animas County","71","2012","55 to 64","","1,788.37","2,429.47","73.61",
"Las Animas County","71","2012","65 and over","","565.62","2,914.5","19.41",
"Las Animas County","71","2013","16 to 19","","321.89","673.52","47.79",
"Las Animas County","71","2013","20 to 24","","795.61","938.64","84.76",
"Las Animas County","71","2013","25 to 34","","1,482.92","1,656.11","89.54",
"Las Animas County","71","2013","35 to 44","","1,444.43","1,541.5","93.70",
"Las Animas County","71","2013","45 to 54","","1,784.4","2,028.2","87.98",
"Las Animas County","71","2013","55 to 64","","1,827.17","2,466.69","74.07",
"Las Animas County","71","2013","65 and over","","611.42","3,039.18","20.12",
"Las Animas County","71","2014","16 to 19","","301.5","648.07","46.52",
"Las Animas County","71","2014","20 to 24","","818.02","974.23","83.97",
"Las Animas County","71","2014","25 to 34","","1,594.4","1,784.87","89.33",
"Las Animas County","71","2014","35 to 44","","1,508.11","1,610.21","93.66",
"Las Animas County","71","2014","45 to 54","","1,708.53","1,945.68","87.81",
"Las Animas County","71","2014","55 to 64","","1,872.46","2,512.41","74.53",
"Las Animas County","71","2014","65 and over","","654.11","3,159.66","20.70",
"Las Animas County","71","2015","16 to 19","","294.4","652.92","45.09",
"Las Animas County","71","2015","20 to 24","","796.71","960.76","82.92",
"Las Animas County","71","2015","25 to 34","","1,704.11","1,911.05","89.17",
"Las Animas County","71","2015","35 to 44","","1,571.82","1,677.48","93.70",
"Las Animas County","71","2015","45 to 54","","1,707.98","1,947.83","87.69",
"Las Animas County","71","2015","55 to 64","","1,877.49","2,502.9","75.01",
"Las Animas County","71","2015","65 and over","","701.27","3,285.57","21.34",
"Las Animas County","71","2016","16 to 19","","295.33","675.53","43.72",
"Las Animas County","71","2016","20 to 24","","753.03","917.5","82.07",
"Las Animas County","71","2016","25 to 34","","1,832.47","2,058.62","89.01",
"Las Animas County","71","2016","35 to 44","","1,652.75","1,764.8","93.65",
"Las Animas County","71","2016","45 to 54","","1,684.01","1,919.75","87.72",
"Las Animas County","71","2016","55 to 64","","1,897.15","2,518.05","75.34",
"Las Animas County","71","2016","65 and over","","746.01","3,404.16","21.91",
"Las Animas County","71","2017","16 to 19","","299.33","708.02","42.28",
"Las Animas County","71","2017","20 to 24","","708.83","870.15","81.46",
"Las Animas County","71","2017","25 to 34","","1,901.88","2,141.73","88.80",
"Las Animas County","71","2017","35 to 44","","1,762.52","1,885.23","93.49",
"Las Animas County","71","2017","45 to 54","","1,660.21","1,892.02","87.75",
"Las Animas County","71","2017","55 to 64","","1,889.24","2,495.48","75.71",
"Las Animas County","71","2017","65 and over","","788.39","3,537.92","22.28",
"Las Animas County","71","2018","16 to 19","","296.76","720.88","41.17",
"Las Animas County","71","2018","20 to 24","","681.95","843.5","80.85",
"Las Animas County","71","2018","25 to 34","","1,977.84","2,229.78","88.70",
"Las Animas County","71","2018","35 to 44","","1,852.71","1,982.62","93.45",
"Las Animas County","71","2018","45 to 54","","1,641.89","1,871.47","87.73",
"Las Animas County","71","2018","55 to 64","","1,879.17","2,471.18","76.04",
"Las Animas County","71","2018","65 and over","","829.49","3,665.28","22.63",
"Lincoln County","73","2010","16 to 19","","132.1","266","49.66",
"Lincoln County","73","2010","20 to 24","","171.67","213","80.60",
"Lincoln County","73","2010","25 to 34","","427.58","506","84.50",
"Lincoln County","73","2010","35 to 44","","343.91","417","82.47",
"Lincoln County","73","2010","45 to 54","","641.46","735","87.27",
"Lincoln County","73","2010","55 to 64","","372.16","526","70.75",
"Lincoln County","73","2010","65 and over","","205.5","863.31","23.80",
"Lincoln County","73","2011","16 to 19","","133.91","280.04","47.82",
"Lincoln County","73","2011","20 to 24","","137.73","174.5","78.93",
"Lincoln County","73","2011","25 to 34","","422.45","498.87","84.68",
"Lincoln County","73","2011","35 to 44","","307.29","373.61","82.25",
"Lincoln County","73","2011","45 to 54","","630.26","722.7","87.21",
"Lincoln County","73","2011","55 to 64","","387.52","544.07","71.23",
"Lincoln County","73","2011","65 and over","","208.98","855.67","24.42",
"Lincoln County","73","2012","16 to 19","","121.79","262.62","46.37",
"Lincoln County","73","2012","20 to 24","","150.55","190.43","79.06",
"Lincoln County","73","2012","25 to 34","","425.38","503.42","84.50",
"Lincoln County","73","2012","35 to 44","","311.49","378.34","82.33",
"Lincoln County","73","2012","45 to 54","","599.42","689.32","86.96",
"Lincoln County","73","2012","55 to 64","","414.36","575.28","72.03",
"Lincoln County","73","2012","65 and over","","214.95","851.66","25.24",
"Lincoln County","73","2013","16 to 19","","104.14","231.04","45.07",
"Lincoln County","73","2013","20 to 24","","181.42","231.07","78.51",
"Lincoln County","73","2013","25 to 34","","420.86","499.64","84.23",
"Lincoln County","73","2013","35 to 44","","327.46","396.71","82.54",
"Lincoln County","73","2013","45 to 54","","567.95","654.51","86.77",
"Lincoln County","73","2013","55 to 64","","429.14","591.88","72.50",
"Lincoln County","73","2013","65 and over","","221.71","848.26","26.14",
"Lincoln County","73","2014","16 to 19","","98.54","223.61","44.07",
"Lincoln County","73","2014","20 to 24","","199.52","254.44","78.42",
"Lincoln County","73","2014","25 to 34","","418.98","499.4","83.90",
"Lincoln County","73","2014","35 to 44","","335.56","406.98","82.45",
"Lincoln County","73","2014","45 to 54","","542.19","625.1","86.74",
"Lincoln County","73","2014","55 to 64","","460.22","631.05","72.93",
"Lincoln County","73","2014","65 and over","","225.83","840.09","26.88",
"Lincoln County","73","2015","16 to 19","","91.14","211.73","43.05",
"Lincoln County","73","2015","20 to 24","","216.04","274.7","78.65",
"Lincoln County","73","2015","25 to 34","","412.15","493.5","83.52",
"Lincoln County","73","2015","35 to 44","","353.14","428.24","82.46",
"Lincoln County","73","2015","45 to 54","","536.52","618.94","86.68",
"Lincoln County","73","2015","55 to 64","","477.63","650.58","73.42",
"Lincoln County","73","2015","65 and over","","230.93","835.66","27.63",
"Lincoln County","73","2016","16 to 19","","84.44","201.82","41.84",
"Lincoln County","73","2016","20 to 24","","229.14","292.76","78.27",
"Lincoln County","73","2016","25 to 34","","417.64","501.89","83.21",
"Lincoln County","73","2016","35 to 44","","365.66","443.18","82.51",
"Lincoln County","73","2016","45 to 54","","516.35","596.76","86.53",
"Lincoln County","73","2016","55 to 64","","498.39","675.07","73.83",
"Lincoln County","73","2016","65 and over","","237.73","839.14","28.33",
"Lincoln County","73","2017","16 to 19","","83.35","206.46","40.37",
"Lincoln County","73","2017","20 to 24","","222","286.18","77.57",
"Lincoln County","73","2017","25 to 34","","438.57","529.48","82.83",
"Lincoln County","73","2017","35 to 44","","403.64","487.27","82.84",
"Lincoln County","73","2017","45 to 54","","490.22","568.55","86.22",
"Lincoln County","73","2017","55 to 64","","510.59","687.53","74.26",
"Lincoln County","73","2017","65 and over","","242.7","844.13","28.75",
"Lincoln County","73","2018","16 to 19","","78.32","199.66","39.23",
"Lincoln County","73","2018","20 to 24","","208.2","270.48","76.97",
"Lincoln County","73","2018","25 to 34","","467.06","565.09","82.65",
"Lincoln County","73","2018","35 to 44","","449.28","541.56","82.96",
"Lincoln County","73","2018","45 to 54","","452.74","526.8","85.94",
"Lincoln County","73","2018","55 to 64","","529.57","709.78","74.61",
"Lincoln County","73","2018","65 and over","","247.13","846.34","29.20",
"Logan County","75","2010","16 to 19","","737.95","1,322","55.82",
"Logan County","75","2010","20 to 24","","1,182.78","1,311","90.22",
"Logan County","75","2010","25 to 34","","2,041.81","2,245","90.95",
"Logan County","75","2010","35 to 44","","1,874.24","2,060","90.98",
"Logan County","75","2010","45 to 54","","2,957.04","3,091","95.67",
"Logan County","75","2010","55 to 64","","1,950.09","2,622","74.37",
"Logan County","75","2010","65 and over","","614.86","3,118.31","19.72",
"Logan County","75","2011","16 to 19","","597.7","1,100.9","54.29",
"Logan County","75","2011","20 to 24","","1,287.62","1,438.62","89.50",
"Logan County","75","2011","25 to 34","","2,035.03","2,242.24","90.76",
"Logan County","75","2011","35 to 44","","1,840.43","2,024.88","90.89",
"Logan County","75","2011","45 to 54","","2,885.49","3,015.52","95.69",
"Logan County","75","2011","55 to 64","","2,053.66","2,744.42","74.83",
"Logan County","75","2011","65 and over","","642.08","3,156.55","20.34",
"Logan County","75","2012","16 to 19","","510.66","967.08","52.80",
"Logan County","75","2012","20 to 24","","1,374.23","1,541.32","89.16",
"Logan County","75","2012","25 to 34","","2,079.03","2,292.22","90.70",
"Logan County","75","2012","35 to 44","","1,859.2","2,047.96","90.78",
"Logan County","75","2012","45 to 54","","2,754.28","2,881.58","95.58",
"Logan County","75","2012","55 to 64","","2,128.98","2,822.05","75.44",
"Logan County","75","2012","65 and over","","680.97","3,214.61","21.18",
"Logan County","75","2013","16 to 19","","466.52","906.09","51.49",
"Logan County","75","2013","20 to 24","","1,360.59","1,535.32","88.62",
"Logan County","75","2013","25 to 34","","2,144.53","2,366.7","90.61",
"Logan County","75","2013","35 to 44","","1,886.79","2,080.59","90.69",
"Logan County","75","2013","45 to 54","","2,611.08","2,736.82","95.41",
"Logan County","75","2013","55 to 64","","2,217.31","2,918.36","75.98",
"Logan County","75","2013","65 and over","","718.95","3,266.95","22.01",
"Logan County","75","2014","16 to 19","","453.57","904.49","50.15",
"Logan County","75","2014","20 to 24","","1,279.7","1,454.58","87.98",
"Logan County","75","2014","25 to 34","","2,230.87","2,466.41","90.45",
"Logan County","75","2014","35 to 44","","1,920.84","2,122.04","90.52",
"Logan County","75","2014","45 to 54","","2,526.58","2,651.03","95.31",
"Logan County","75","2014","55 to 64","","2,276.63","2,974.74","76.53",
"Logan County","75","2014","65 and over","","752.69","3,320.88","22.67",
"Logan County","75","2015","16 to 19","","440.84","906.69","48.62",
"Logan County","75","2015","20 to 24","","1,143.81","1,312.25","87.16",
"Logan County","75","2015","25 to 34","","2,330.55","2,583.49","90.21",
"Logan County","75","2015","35 to 44","","2,009.5","2,220.82","90.48",
"Logan County","75","2015","45 to 54","","2,433.48","2,555.66","95.22",
"Logan County","75","2015","55 to 64","","2,330.22","3,025.73","77.01",
"Logan County","75","2015","65 and over","","793.73","3,391.12","23.41",
"Logan County","75","2016","16 to 19","","429.4","910.33","47.17",
"Logan County","75","2016","20 to 24","","1,003.16","1,163.94","86.19",
"Logan County","75","2016","25 to 34","","2,427.04","2,696.46","90.01",
"Logan County","75","2016","35 to 44","","2,111.08","2,332.75","90.50",
"Logan County","75","2016","45 to 54","","2,367.51","2,486.94","95.20",
"Logan County","75","2016","55 to 64","","2,377.62","3,077.83","77.25",
"Logan County","75","2016","65 and over","","832.9","3,457.27","24.09",
"Logan County","75","2017","16 to 19","","417.31","914.2","45.65",
"Logan County","75","2017","20 to 24","","900.51","1,056.41","85.24",
"Logan County","75","2017","25 to 34","","2,509.67","2,795.03","89.79",
"Logan County","75","2017","35 to 44","","2,207.28","2,440.72","90.44",
"Logan County","75","2017","45 to 54","","2,312.22","2,430.69","95.13",
"Logan County","75","2017","55 to 64","","2,389.1","3,081.62","77.53",
"Logan County","75","2017","65 and over","","869.09","3,541.07","24.54",
"Logan County","75","2018","16 to 19","","399.57","899.08","44.44",
"Logan County","75","2018","20 to 24","","872","1,032.28","84.47",
"Logan County","75","2018","25 to 34","","2,531.33","2,824.46","89.62",
"Logan County","75","2018","35 to 44","","2,313.92","2,559.73","90.40",
"Logan County","75","2018","45 to 54","","2,254.21","2,370.63","95.09",
"Logan County","75","2018","55 to 64","","2,406.25","3,093.36","77.79",
"Logan County","75","2018","65 and over","","905.29","3,626.27","24.96",
"Mesa County","77","2010","16 to 19","","4,057.95","8,312","48.82",
"Mesa County","77","2010","20 to 24","","8,241.33","10,248","80.42",
"Mesa County","77","2010","25 to 34","","17,578.34","19,287","91.14",
"Mesa County","77","2010","35 to 44","","14,925.72","16,626","89.77",
"Mesa County","77","2010","45 to 54","","18,125.66","20,743","87.38",
"Mesa County","77","2010","55 to 64","","13,689.51","19,020","71.97",
"Mesa County","77","2010","65 and over","","3,234.68","21,234.92","15.23",
"Mesa County","77","2011","16 to 19","","3,941.35","8,315.61","47.40",
"Mesa County","77","2011","20 to 24","","7,944.42","9,974.95","79.64",
"Mesa County","77","2011","25 to 34","","17,932.42","19,734.02","90.87",
"Mesa County","77","2011","35 to 44","","15,032.7","16,757.62","89.71",
"Mesa County","77","2011","45 to 54","","17,633.54","20,172.37","87.41",
"Mesa County","77","2011","55 to 64","","14,266.39","19,711.33","72.38",
"Mesa County","77","2011","65 and over","","3,414.32","21,772.25","15.68",
"Mesa County","77","2012","16 to 19","","3,898.18","8,478.77","45.98",
"Mesa County","77","2012","20 to 24","","7,539.92","9,517.64","79.22",
"Mesa County","77","2012","25 to 34","","18,252.48","20,110.7","90.76",
"Mesa County","77","2012","35 to 44","","15,204.71","16,958.29","89.66",
"Mesa County","77","2012","45 to 54","","17,093.6","19,573.99","87.33",
"Mesa County","77","2012","55 to 64","","14,614.29","20,019.98","73.00",
"Mesa County","77","2012","65 and over","","3,683.75","22,601.91","16.30",
"Mesa County","77","2013","16 to 19","","3,748.67","8,350.8","44.89",
"Mesa County","77","2013","20 to 24","","7,563.83","9,601.53","78.78",
"Mesa County","77","2013","25 to 34","","18,387.22","20,299.21","90.58",
"Mesa County","77","2013","35 to 44","","15,475.16","17,271.69","89.60",
"Mesa County","77","2013","45 to 54","","16,594.37","19,022.01","87.24",
"Mesa County","77","2013","55 to 64","","14,909.52","20,283.42","73.51",
"Mesa County","77","2013","65 and over","","3,958.53","23,458.07","16.87",
"Mesa County","77","2014","16 to 19","","3,628.21","8,298.09","43.72",
"Mesa County","77","2014","20 to 24","","7,631.37","9,737.18","78.37",
"Mesa County","77","2014","25 to 34","","18,327.44","20,293.22","90.31",
"Mesa County","77","2014","35 to 44","","15,799.69","17,647.81","89.53",
"Mesa County","77","2014","45 to 54","","16,206.16","18,588.04","87.19",
"Mesa County","77","2014","55 to 64","","15,203.42","20,557.34","73.96",
"Mesa County","77","2014","65 and over","","4,215.39","24,272.31","17.37",
