"CFIPS","YEAR","COUNTY","Total Population","Births","Deaths","Net Migration","Natural Increase","Census Building Permits","Group Quarters Population","Household Population","Households","Household Size","Total Housing Units","Vacancy Rate","Vacant Housing Units",
"107","1994","Routt County","16617","184","59","568","125","448","195","16,422","6,293","2.61","10,079","37.6","3,786",
"107","1995","Routt County","17254","169","66","534","103","443","210","17,044","6,495","2.62","10,527","38.3","4,032",
"107","1996","Routt County","17718","177","56","343","121","346","209","17,509","6,644","2.64","10,970","39.4","4,326",
"107","1997","Routt County","18117","179","70","290","109","300","210","17,907","6,809","2.63","11,316","39.8","4,507",
"107","1998","Routt County","18606","179","57","367","122","508","263","18,343","6,886","2.66","11,616","40.7","4,730",
"107","1999","Routt County","19224","202","70","486","132","480","316","18,908","7,107","2.66","12,130","41.4","5,023",
"107","2000","Routt County","20123","226","51","716","175","128","257","19,866","8,184","2.43","12,063","32.156","3,879",
"107","2001","Routt County","20436","204","81","190","123","512","257","20,179","8,327","2.42","12,534","33.565","4,207",
"107","2002","Routt County","20892","222","69","303","153","275","257","20,635","8,527","2.42","12,939","34.098","4,412",
"107","2003","Routt County","21128","235","67","68","168","221","257","20,871","8,647","2.41","13,137","34.171","4,489",
"107","2004","Routt County","21293","229","61","-3","168","313","257","21,036","8,739","2.41","13,443","34.992","4,704",
"107","2005","Routt County","21453","239","68","-11","171","347","257","21,196","8,831","2.4","13,856","36.266","5,025",
"107","2006","Routt County","21886","249","91","275","158","459","330","21,556","9,001","2.39","14,429","37.619","5,428",
"107","2007","Routt County","22415","258","88","359","170","405","337","22,078","9,240","2.39","14,838","37.727","5,598",
"107","2008","Routt County","22931","267","95","344","172","568","337","22,594","9,484","2.38","15,517","38.88","6,033",
"107","2009","Routt County","23325","260","88","222","172","376","337","22,988","9,673","2.38","16,143","40.079","6,470",
"109","1985","Saguache County","4400","73","34","-33","39","2","17","4,383","1,397","3.14","2,067","32.4","670",
"109","1986","Saguache County","4598","81","41","158","40","2","18","4,580","1,445","3.17","2,071","30.2","626",
"109","1987","Saguache County","4785","87","31","131","56","0","18","4,767","1,482","3.22","2,075","28.6","593",
"109","1988","Saguache County","4663","65","27","-160","38","14","17","4,646","1,424","3.26","2,079","31.5","655",
"109","1989","Saguache County","4639","75","33","-66","42","0","16","4,623","1,400","3.3","2,284","38.7","884",
"109","1990","Saguache County","4644","87","31","-51","56","0","90","4,554","1,643","2.77","2,306","28.8","663",
"109","1991","Saguache County","4732","87","41","42","46","0","95","4,637","1,758","2.64","2,306","23.8","548",
"109","1992","Saguache County","4788","80","35","11","45","20","98","4,690","1,779","2.64","2,306","22.9","527",
"109","1993","Saguache County","4826","85","31","-16","54","1","96","4,730","1,766","2.68","2,326","24.1","560",
"109","1994","Saguache County","4942","79","31","68","48","69","100","4,842","1,817","2.66","2,327","21.9","510",
"109","1995","Saguache County","5270","62","39","305","23","48","110","5,160","1,958","2.64","2,396","18.3","438",
"109","1996","Saguache County","5425","85","31","101","54","67","117","5,308","2,025","2.62","2,444","17.1","419",
"109","1997","Saguache County","5492","80","37","24","43","136","122","5,370","2,082","2.58","2,511","17.1","429",
"109","1998","Saguache County","5558","86","46","26","40","105","122","5,436","2,130","2.55","2,647","19.5","517",
"109","1999","Saguache County","5765","84","43","166","41","119","122","5,643","2,174","2.6","2,752","21","578",
"109","2000","Saguache County","5983","85","51","177","34","33","36","5,947","2,331","2.55","3,118","25.241","787",
"109","2001","Saguache County","6083","73","47","74","26","130","36","6,047","2,398","2.52","3,244","26.079","846",
"109","2002","Saguache County","6245","96","53","119","43","103","36","6,209","2,489","2.5","3,342","25.554","854",
"109","2003","Saguache County","6279","97","40","-23","57","75","36","6,243","2,526","2.47","3,411","25.945","885",
"109","2004","Saguache County","6240","84","35","-88","49","82","36","6,204","2,527","2.46","3,493","27.655","966",
"109","2005","Saguache County","6284","74","35","5","39","103","36","6,248","2,572","2.43","3,590","28.357","1,018",
"109","2006","Saguache County","6241","99","38","-104","61","77","36","6,205","2,580","2.41","3,659","29.489","1,079",
"109","2007","Saguache County","6159","80","38","-124","42","72","36","6,123","2,566","2.39","3,736","31.317","1,170",
"109","2008","Saguache County","6176","59","48","6","11","62","36","6,140","2,599","2.36","3,791","31.443","1,192",
"109","2009","Saguache County","6126","73","47","-76","26","42","36","6,090","2,600","2.34","3,820","31.937","1,220",
"111","1985","San Juan County","763","24","5","-174","19","0","0","763","310","2.46","529","41.4","219",
"111","1986","San Juan County","754","10","6","-13","4","-1","0","754","310","2.43","529","41.4","219",
"111","1987","San Juan County","811","17","4","44","13","2","0","811","337","2.41","528","36.2","191",
"111","1988","San Juan County","747","10","0","-74","8","-1","0","747","313","2.39","531","41.1","218",
"111","1989","San Juan County","746","7","4","-4","3","-1","0","746","318","2.35","521","39","203",
"111","1990","San Juan County","736","16","3","-23","13","2","0","736","287","2.56","481","40.3","194",
"111","1991","San Juan County","711","14","3","-36","11","1","0","711","285","2.49","483","41","198",
"111","1992","San Juan County","574","9","3","-142","6","4","0","574","228","2.52","484","52.9","256",
"111","1993","San Juan County","540","6","5","-31","1","7","0","540","202","2.67","488","58.6","286",
"111","1994","San Juan County","563","7","0","14","7","2","0","563","209","2.69","495","57.8","286",
"111","1995","San Juan County","571","10","6","4","4","6","0","571","211","2.71","497","57.5","286",
"111","1996","San Juan County","579","6","4","6","2","6","0","579","215","2.69","503","57.3","288",
"111","1997","San Juan County","570","5","7","-9","-2","10","0","570","214","2.66","509","58","295",
"111","1998","San Juan County","555","5","3","-18","2","7","0","555","207","2.68","519","60.1","312",
"111","1999","San Juan County","557","8","5","-1","3","4","0","557","206","2.7","606","66","400",
"111","2000","San Juan County","561","3","3","9","0","1","5","556","270","2.06","633","57.346","363",
"111","2001","San Juan County","566","5","3","3","2","5","5","561","273","2.05","639","57.277","366",
"111","2002","San Juan County","599","5","1","29","4","9","5","594","290","2.05","650","55.385","360",
"111","2003","San Juan County","615","6","0","10","6","14","5","610","298","2.05","664","55.12","366",
"111","2004","San Juan County","635","6","3","17","3","19","5","630","308","2.05","685","55.036","377",
"111","2005","San Juan County","645","6","3","7","3","19","5","640","314","2.04","706","55.524","392",
"111","2006","San Juan County","672","9","2","20","7","20","5","667","327","2.04","729","55.144","402",
"111","2007","San Juan County","686","7","4","11","3","11","5","681","335","2.03","741","54.791","406",
"111","2008","San Juan County","698","5","2","9","3","4","5","693","341","2.03","746","54.29","405",
"111","2009","San Juan County","687","3","3","-11","0","7","5","682","335","2.04","752","55.452","417",
"113","1985","San Miguel County","3189","63","5","172","58","156","0","3,189","1,415","2.25","2,103","32.7","688",
"113","1986","San Miguel County","3374","52","12","145","40","78","0","3,374","1,546","2.18","2,265","31.7","719",
"113","1987","San Miguel County","3463","47","8","50","39","43","0","3,463","1,619","2.14","2,350","31.1","731",
"113","1988","San Miguel County","3557","63","14","45","49","56","0","3,557","1,700","2.09","2,395","29","695",
"113","1989","San Miguel County","3612","43","8","20","35","92","0","3,612","1,769","2.04","2,440","27.5","671",
"113","1990","San Miguel County","3732","57","11","74","46","136","56","3,676","1,489","2.47","2,635","43.5","1,146",
"113","1991","San Miguel County","4130","53","10","355","43","178","57","4,073","1,546","2.63","2,771","44.2","1,225",
"113","1992","San Miguel County","4565","49","11","397","38","169","53","4,512","1,489","3.03","2,949","49.5","1,460",
"113","1993","San Miguel County","4864","51","19","267","32","220","65","4,799","1,920","2.5","3,123","38.5","1,203",
"113","1994","San Miguel County","5305","48","8","401","40","353","78","5,227","2,076","2.52","3,343","37.9","1,267",
"113","1995","San Miguel County","5489","63","11","132","52","113","75","5,414","2,132","2.54","3,696","42.3","1,564",
"113","1996","San Miguel County","5804","64","15","266","49","152","78","5,726","2,239","2.56","3,809","41.2","1,570",
"113","1997","San Miguel County","5953","53","14","110","39","114","79","5,874","2,294","2.56","3,961","42.1","1,667",
"113","1998","San Miguel County","6453","74","10","436","64","178","79","6,374","2,350","2.71","4,075","42.3","1,725",
"113","1999","San Miguel County","6533","56","10","34","46","145","79","6,454","2,476","2.61","4,530","45.3","2,054",
"113","2000","San Miguel County","6615","67","13","30","54","35","17","6,598","3,027","2.18","5,231","42.133","2,204",
"113","2001","San Miguel County","6900","65","15","235","50","138","17","6,883","3,169","2.17","5,392","41.228","2,223",
"113","2002","San Miguel County","7042","84","13","71","71","130","17","7,025","3,243","2.17","5,555","41.62","2,312",
"113","2003","San Miguel County","7010","74","24","-82","50","97","17","6,993","3,234","2.16","5,690","43.163","2,456",
"113","2004","San Miguel County","7027","78","15","-46","63","94","17","7,010","3,248","2.16","5,813","44.125","2,565",
"113","2005","San Miguel County","7045","72","15","-39","57","126","17","7,028","3,258","2.16","5,930","45.059","2,672",
"113","2006","San Miguel County","7059","105","21","-70","84","205","17","7,042","3,273","2.15","6,157","46.841","2,884",
"113","2007","San Miguel County","7276","96","19","140","77","155","17","7,259","3,397","2.14","6,343","46.445","2,946",
"113","2008","San Miguel County","7304","118","11","-79","107","148","17","7,287","3,416","2.13","6,521","47.615","3,105",
"113","2009","San Miguel County","7267","79","13","-103","66","120","17","7,250","3,399","2.13","6,583","48.367","3,184",
"115","1985","Sedgwick County","2991","30","39","-201","-9","0","50","2,941","1,240","2.37","1,519","18.4","279",
"115","1986","Sedgwick County","2825","36","27","-175","9","0","47","2,778","1,190","2.33","1,520","21.7","330",
"115","1987","Sedgwick County","2793","31","38","-25","-7","0","47","2,746","1,195","2.3","1,520","21.4","325",
"115","1988","Sedgwick County","2794","35","30","-4","5","0","47","2,747","1,213","2.26","1,521","20.2","308",
"115","1989","Sedgwick County","2734","28","39","-49","-11","2","47","2,687","1,206","2.23","1,524","20.9","318",
"115","1990","Sedgwick County","2680","29","22","-61","7","2","32","2,648","1,141","2.32","1,414","19.3","273",
"115","1991","Sedgwick County","2670","30","22","-18","8","2","31","2,639","1,115","2.37","1,416","21.3","301",
"115","1992","Sedgwick County","2629","30","41","-30","-11","1","31","2,598","1,115","2.33","1,418","21.4","303",
"115","1993","Sedgwick County","2649","19","34","35","-15","2","31","2,618","1,122","2.33","1,419","20.9","297",
"115","1994","Sedgwick County","2664","31","47","31","-16","1","31","2,633","1,121","2.35","1,421","21.1","300",
"115","1995","Sedgwick County","2650","34","42","-6","-8","0","31","2,619","1,116","2.35","1,422","21.5","306",
"115","1996","Sedgwick County","2686","29","43","50","-14","2","31","2,655","1,136","2.34","1,422","20.1","286",
"115","1997","Sedgwick County","2731","29","38","54","-9","21","31","2,700","1,163","2.32","1,424","18.3","261",
"115","1998","Sedgwick County","2681","35","47","-38","-12","9","31","2,650","1,142","2.32","1,445","21","303",
"115","1999","Sedgwick County","2719","35","35","38","0","2","31","2,688","1,158","2.32","1,454","20.4","296",
"115","2000","Sedgwick County","2744","30","42","38","-12","1","57","2,687","1,166","2.3","1,389","16.055","223",
"115","2001","Sedgwick County","2694","33","37","-46","-4","4","57","2,637","1,152","2.29","1,396","17.479","244",
"115","2002","Sedgwick County","2694","30","43","13","-13","2","57","2,637","1,161","2.27","1,401","17.131","240",
"115","2003","Sedgwick County","2715","20","39","40","-19","0","57","2,658","1,179","2.25","1,402","15.906","223",
"115","2004","Sedgwick County","2606","31","44","-96","-13","1","57","2,549","1,132","2.25","1,389","18.503","257",
"115","2005","Sedgwick County","2578","35","49","-14","-14","2","57","2,521","1,132","2.23","1,394","18.795","262",
"115","2006","Sedgwick County","2515","21","34","-50","-13","2","57","2,458","1,113","2.21","1,399","20.443","286",
"115","2007","Sedgwick County","2422","14","34","-73","-20","1","57","2,365","1,081","2.19","1,403","22.951","322",
"115","2008","Sedgwick County","2420","27","33","4","-6","1","57","2,363","1,092","2.16","1,408","22.443","316",
"115","2009","Sedgwick County","2376","21","31","-34","-10","1","57","2,319","1,080","2.15","1,411","23.459","331",
"117","1985","Summit County","12865","243","25","633","218","115","0","12,865","5,697","2.26","14,623","61","8,926",
"117","1986","Summit County","13274","236","17","190","219","183","0","13,274","5,978","2.22","14,708","59.4","8,730",
"117","1987","Summit County","12406","188","16","-1,040","172","94","0","12,406","5,693","2.18","14,862","61.7","9,169",
"117","1988","Summit County","12498","203","22","-89","181","113","0","12,498","5,849","2.14","14,960","60.9","9,111",
